crop,N,P,K,temperature,humidity,ph,rainfall,yield
Banana,211.74,130.37,301.53,23.56,77.46,6.02,87.22,41.0
Orange,107.35,76.39,82.99,18.72,93.8,6.9,121.12,14.76
Watermelon,67.13,49.47,54.64,20.52,89.85,6.61,61.27,38.66
Papaya,179.76,133.06,191.88,26.54,99.66,6.4,149.37,59.5
Lentil,18.99,60.28,20.92,24.83,62.98,7.68,50.77,1.24
Mango,139.68,85.11,186.52,33.03,33.49,5.54,107.89,9.99
Papaya,168.06,149.53,239.0,32.62,100.0,6.25,111.95,54.75
Cotton,113.04,43.76,54.49,19.08,99.97,6.96,251.11,2.55
Banana,165.9,121.1,386.83,26.25,74.12,5.88,89.4,51.03
Blackgram,14.06,68.2,19.69,37.51,61.6,7.62,89.93,1.24
Maize,130.39,74.03,31.28,21.42,74.69,6.58,107.92,5.18
Mungbean,21.59,49.41,21.97,27.67,93.24,7.22,55.43,1.07
Papaya,191.12,107.86,218.75,33.89,89.33,6.87,122.14,50.76
Mothbeans,17.02,45.4,23.69,32.97,62.93,6.27,48.73,0.87
Coconut,19.04,19.64,28.49,26.63,68.56,6.56,148.9,11.4
Jute,65.0,41.11,54.38,18.87,64.34,6.94,216.22,2.89
Chickpea,39.69,65.51,81.27,15.7,11.63,7.86,75.0,2.06
Watermelon,72.94,38.75,52.01,30.31,78.69,6.33,41.42,34.21
Mothbeans,19.35,49.86,21.6,25.65,55.4,6.46,50.16,0.85
Cotton,100.57,44.32,57.93,20.67,96.77,6.49,207.32,2.64
Papaya,142.82,118.32,147.65,34.79,88.72,6.32,140.44,56.87
Pigeonpeas,16.53,74.75,21.94,31.36,30.06,6.13,117.37,1.75
Orange,108.84,56.58,100.18,23.0,93.53,6.96,93.17,23.26
Muskmelon,97.49,55.22,44.23,23.07,89.68,5.08,16.53,22.61
Blackgram,16.32,72.75,19.2,28.58,53.04,6.88,59.29,0.92
Chickpea,40.61,71.49,102.01,18.73,12.76,8.21,82.02,2.16
Maize,110.72,69.39,51.76,20.92,64.38,6.4,59.48,5.44
Rice,71.3,37.08,36.8,24.25,82.48,6.53,171.64,2.76
Maize,157.58,69.12,55.02,26.17,81.25,5.84,96.72,5.4
Pomegranate,121.64,42.12,49.69,17.18,83.85,6.02,114.81,15.15
Chickpea,33.01,56.47,86.29,14.5,18.85,7.57,91.39,1.9
Banana,232.67,84.09,378.26,30.18,66.33,4.96,108.3,42.27
Mothbeans,20.03,56.63,18.83,29.3,50.34,6.74,44.43,0.99
Chickpea,37.02,71.55,81.55,21.52,25.4,7.06,88.46,2.16
Papaya,137.3,106.69,162.23,36.22,95.37,7.7,209.97,54.31
Kidneybeans,19.93,85.07,23.96,16.12,10.0,5.96,125.33,1.69
Apple,148.01,66.67,62.33,24.2,88.7,6.09,95.85,26.61
Pomegranate,131.24,53.69,44.81,20.66,80.73,6.87,111.58,19.79
Mothbeans,18.88,57.92,17.7,31.43,47.85,7.21,62.99,0.9
Cotton,84.93,50.48,73.85,26.24,65.57,6.29,146.28,2.6
Muskmelon,68.32,46.41,48.76,22.85,100.0,6.22,18.74,21.05
Blackgram,15.93,61.21,12.67,29.99,63.72,6.5,60.71,1.04
Kidneybeans,17.36,56.91,20.78,16.35,28.37,5.49,102.82,1.1
Blackgram,15.99,66.81,17.73,26.0,62.95,7.9,72.04,1.1
Blackgram,14.44,49.52,17.53,29.69,38.86,7.15,69.82,1.1
Watermelon,55.78,37.81,55.34,21.25,91.78,5.8,55.59,30.34
Papaya,151.98,119.58,178.06,30.21,74.38,7.05,114.43,54.28
Rice,83.01,38.71,43.2,29.43,85.85,6.25,262.05,3.42
Coconut,21.85,16.26,33.11,27.72,100.0,6.54,201.46,9.99
Apple,94.07,66.81,67.99,24.36,89.05,5.67,99.45,33.26
Kidneybeans,16.23,64.0,20.05,17.85,10.0,5.61,117.7,1.2
Mothbeans,22.03,47.15,19.36,32.36,52.15,6.76,59.91,0.9
Banana,215.93,87.53,218.82,27.51,92.69,5.44,55.21,41.25
Chickpea,36.33,67.86,86.88,15.89,10.0,7.05,52.95,2.47
Muskmelon,90.49,62.99,60.85,29.11,80.83,5.69,22.29,24.36
Maize,139.17,64.87,47.14,27.36,71.2,6.41,90.58,5.13
Jute,39.21,34.93,66.34,23.17,76.67,6.6,167.14,2.66
Mango,111.15,102.71,194.04,29.03,47.75,5.96,90.32,9.5
Blackgram,15.85,71.0,18.91,27.63,55.44,6.47,79.47,1.26
Pomegranate,105.43,50.66,31.87,23.38,100.0,6.97,155.78,15.54
Cotton,121.78,36.56,44.82,21.16,87.93,6.75,173.06,2.73
Papaya,156.15,107.43,181.98,30.91,88.75,5.94,110.13,59.45
Mango,126.18,111.6,172.82,31.38,37.16,4.87,86.7,11.53
Chickpea,36.99,62.02,40.71,14.01,10.0,6.98,94.98,2.24
Muskmelon,73.36,56.23,62.76,23.46,85.23,5.17,20.2,25.06
Apple,129.33,72.8,47.38,15.42,100.0,5.46,103.43,25.7
Muskmelon,73.73,44.85,48.48,26.17,74.0,5.59,18.67,18.69
Rice,86.43,38.88,39.61,20.35,65.52,6.74,181.58,4.0
Rice,64.63,45.69,40.23,28.4,72.42,6.83,233.12,3.89
Coffee,107.3,65.73,88.45,25.34,53.77,6.73,181.4,1.2
Jute,57.45,41.59,64.3,20.19,94.45,6.69,185.08,2.77
Cotton,99.42,48.58,50.43,18.58,78.58,7.06,190.54,2.44
Mungbean,17.67,53.24,16.63,28.32,87.3,7.6,35.3,0.98
Orange,125.04,64.03,76.47,22.03,100.0,7.82,70.07,19.12
Coconut,26.5,15.72,29.39,24.33,100.0,5.49,232.0,9.0
Coconut,26.91,13.21,30.11,26.43,86.04,5.87,128.57,9.78
Pomegranate,138.01,43.83,44.76,23.63,84.55,6.86,102.43,18.24
Blackgram,12.72,75.34,17.53,33.38,73.62,7.52,80.45,1.09
Grapes,101.67,68.55,135.31,22.98,74.86,6.78,67.08,25.4
Pomegranate,102.86,60.96,45.58,21.49,84.91,6.38,118.24,19.79
Blackgram,14.86,52.14,15.68,28.26,62.51,6.22,61.54,1.13
Mango,177.7,88.21,172.42,36.8,48.68,5.77,81.51,9.21
Rice,90.0,44.99,37.1,25.03,77.61,6.79,238.19,4.64
Coconut,30.83,16.82,34.47,26.21,90.68,6.7,196.17,14.36
Mango,149.34,120.24,123.78,36.8,48.84,6.27,119.67,11.55
Mango,179.08,114.55,133.9,34.99,49.31,4.91,121.3,10.59
Grapes,126.13,68.23,120.52,22.51,79.29,6.63,84.69,25.35
Muskmelon,68.95,60.47,44.89,31.82,76.06,6.23,25.43,24.43
Banana,179.34,86.88,360.82,26.66,85.79,5.39,73.74,44.23
Pomegranate,102.47,48.67,52.15,21.22,92.85,6.35,118.1,16.2
Apple,130.51,46.66,76.4,19.53,97.13,5.82,141.39,32.55
Chickpea,38.3,63.87,80.8,23.44,10.0,6.85,79.72,2.0
Papaya,114.78,114.49,199.95,33.71,100.0,6.48,147.23,52.2
Grapes,121.37,50.57,126.68,24.0,82.59,6.26,58.23,24.15
Banana,192.79,117.96,368.77,22.89,68.32,5.34,72.78,49.32
Orange,137.47,54.78,71.42,17.75,100.0,7.84,104.88,17.42
Mothbeans,23.05,62.7,17.15,26.83,51.57,6.5,54.14,0.78
Pigeonpeas,18.91,55.7,19.65,23.24,41.21,5.03,147.18,1.56
Jute,42.67,43.7,59.01,28.56,77.84,6.67,143.73,2.67
Pomegranate,76.11,47.84,38.76,22.63,80.61,6.39,104.23,18.6
Maize,138.89,78.75,59.9,27.18,47.84,4.89,107.84,5.28
Pigeonpeas,21.4,66.74,12.55,26.98,68.35,5.99,158.92,1.46
Kidneybeans,24.39,77.3,16.89,16.26,10.0,5.05,85.76,1.38
Orange,128.72,64.02,81.39,16.98,92.81,7.96,129.41,17.6
Pomegranate,69.38,53.72,58.63,22.76,70.5,6.83,99.94,21.82
Apple,124.42,81.59,40.33,25.6,100.0,5.92,173.43,29.74
Kidneybeans,19.38,68.63,18.37,20.25,24.0,5.86,107.76,1.28
Papaya,220.47,119.05,217.38,34.89,83.72,7.27,166.33,65.57
Coconut,24.55,12.86,28.95,23.5,90.46,6.44,215.12,11.98
Orange,143.29,59.99,78.44,24.91,80.24,6.2,125.19,18.11
Mothbeans,22.6,44.67,18.32,30.2,59.82,6.67,37.24,0.9
Blackgram,14.67,71.27,16.15,33.7,64.07,7.47,58.31,1.27
Coffee,134.54,83.71,97.44,23.2,38.12,7.29,165.94,1.25
Apple,85.35,66.52,47.39,20.47,80.27,5.27,159.51,29.24
Watermelon,77.71,63.34,68.86,20.12,71.08,6.62,50.59,32.79
Mungbean,19.07,36.98,23.52,27.54,89.19,7.19,54.69,0.94
Banana,153.56,73.99,378.78,26.45,79.52,5.33,129.25,42.51
Papaya,144.65,100.89,167.29,32.79,80.02,6.84,158.03,53.44
Mothbeans,22.18,48.9,24.18,31.98,69.64,7.16,45.74,0.76
Mungbean,24.6,40.28,20.04,30.1,76.25,6.55,61.95,0.88
Pigeonpeas,19.76,59.06,21.44,30.26,41.11,5.39,149.36,1.47
Blackgram,17.14,57.97,20.19,31.1,71.74,7.57,90.8,1.03
Lentil,17.57,62.05,21.47,25.09,57.24,6.49,50.01,1.34
Mango,171.1,89.17,146.03,29.31,52.4,5.75,94.93,11.01
Kidneybeans,22.21,76.68,16.53,23.14,37.37,6.46,105.68,1.48
Grapes,129.21,52.68,93.89,25.25,80.34,6.61,59.9,27.09
Chickpea,48.5,73.79,68.96,17.01,19.28,7.7,73.19,2.31
Jute,46.86,41.26,50.31,20.98,72.68,6.12,174.37,2.85
Apple,112.0,45.49,64.54,18.44,86.09,5.51,97.75,36.22
Jute,44.06,44.26,71.99,24.5,89.17,7.41,167.35,3.41
Coffee,132.04,87.35,78.14,31.09,75.86,6.64,181.3,1.49
Pomegranate,109.15,49.89,37.1,22.65,74.85,6.63,125.67,19.17
Coconut,29.27,17.36,24.65,28.62,84.4,6.34,183.67,12.74
Pomegranate,127.35,50.43,55.17,25.04,75.27,5.32,101.08,19.96
Banana,197.39,79.03,390.89,28.38,73.91,6.26,107.0,43.75
Cotton,125.79,60.5,37.89,28.11,76.15,7.45,218.98,1.97
Jute,50.97,42.45,70.65,29.35,83.42,6.37,130.12,3.15
Chickpea,43.11,67.9,97.18,17.79,10.0,7.48,78.29,2.33
Orange,139.17,45.68,73.61,24.22,85.6,6.37,115.11,17.67
Kidneybeans,18.47,58.67,18.46,18.54,15.86,5.16,116.27,1.4
Jute,49.22,29.57,58.44,28.99,64.4,6.6,227.28,2.93
Pomegranate,142.37,54.57,46.42,20.44,88.66,6.8,98.98,20.43
Banana,265.78,93.75,394.97,29.62,80.84,6.0,47.92,47.34
Coconut,26.7,16.89,33.92,23.16,97.72,6.1,151.31,11.11
Apple,123.02,53.34,60.87,17.81,100.0,5.83,116.21,33.25
Pomegranate,116.96,50.63,61.15,23.96,85.98,6.92,96.11,18.78
Chickpea,33.71,61.95,88.96,12.19,10.0,7.01,51.1,2.11
Grapes,145.87,63.3,129.77,25.51,76.06,6.32,69.78,20.38
Cotton,135.7,54.98,51.38,22.54,86.42,6.83,169.54,2.69
Orange,127.07,68.25,72.15,17.58,97.08,7.22,74.9,15.66
Mango,131.78,87.2,141.32,32.23,42.46,6.06,79.76,10.29
Mango,124.32,114.79,158.88,30.02,51.33,5.45,116.54,10.71
Mango,161.63,100.01,117.9,35.12,54.4,5.88,111.2,9.14
Orange,108.97,70.54,69.9,16.04,100.0,6.79,146.59,21.55
Papaya,198.99,123.97,157.39,32.54,82.27,5.75,178.87,65.72
Jute,33.87,32.77,58.69,30.32,91.7,6.66,174.18,2.44
Rice,98.99,35.07,39.5,27.54,82.62,6.16,180.86,3.57
Banana,228.13,105.29,343.38,28.24,78.69,6.3,127.34,45.82
Rice,105.79,45.27,47.08,33.64,88.79,6.71,240.59,3.74
Mothbeans,19.6,68.83,19.19,29.84,47.82,7.32,55.21,0.92
Maize,140.13,67.67,54.23,17.46,72.02,6.78,90.0,6.04
Muskmelon,74.18,62.56,62.87,26.05,85.64,5.36,27.37,29.55
Pomegranate,82.71,50.76,57.33,19.89,91.47,6.0,80.14,23.0
Jute,47.46,48.24,67.98,18.77,87.8,7.12,139.5,2.38
Coffee,94.36,87.52,62.1,30.15,65.19,7.09,152.91,1.1
Lentil,20.45,57.72,19.08,23.96,68.27,7.34,42.57,1.21
Banana,214.94,98.18,328.53,29.46,75.35,5.07,61.02,50.56
Orange,112.77,54.34,69.61,20.75,89.78,7.01,76.12,15.21
Maize,142.85,79.64,51.77,19.53,68.17,6.78,67.7,6.28
Muskmelon,67.03,56.49,61.83,27.52,84.47,6.01,22.75,25.0
Apple,138.93,52.72,64.88,22.1,100.0,5.9,138.16,32.41
Pigeonpeas,20.46,63.36,18.41,27.61,53.04,5.85,195.6,1.36
Jute,53.08,45.08,62.22,20.76,93.15,6.8,250.18,2.95
Chickpea,27.82,60.47,65.67,20.36,21.38,7.86,74.68,2.16
Mungbean,18.93,61.07,19.63,23.92,74.45,6.75,65.69,1.29
Jute,53.36,35.35,57.9,22.94,82.51,6.31,137.21,2.68
Jute,47.27,23.83,67.18,27.46,73.47,7.11,163.05,2.48
Blackgram,13.02,69.36,16.81,32.22,67.9,7.14,46.75,1.08
Grapes,111.81,55.67,124.08,22.22,91.78,5.75,67.9,28.03
Banana,250.48,105.02,270.32,27.84,83.34,5.56,109.73,49.73
Watermelon,77.48,39.93,45.51,24.78,69.4,7.33,35.18,28.72
Blackgram,12.07,72.57,22.31,26.85,43.31,6.81,98.6,1.06
Kidneybeans,21.94,76.82,20.38,20.8,25.43,5.69,108.53,1.22
Muskmelon,92.84,46.26,55.96,21.85,88.6,6.68,16.17,22.87
Pigeonpeas,22.97,72.86,16.64,25.49,41.52,6.51,142.19,1.84
Mothbeans,18.02,50.36,19.57,28.64,40.6,6.94,57.34,0.81
Banana,186.17,105.49,258.79,24.15,90.7,6.57,79.94,45.11
Mothbeans,26.36,54.38,26.04,30.28,40.51,6.54,45.03,0.91
Watermelon,103.44,53.27,24.37,26.74,98.48,6.51,54.11,32.29
Coffee,104.36,84.67,69.3,32.73,54.19,7.02,168.68,1.33
Pomegranate,133.01,57.72,55.67,18.03,77.48,5.95,93.51,21.24
Mothbeans,20.91,55.46,15.04,28.58,60.47,6.03,49.23,0.92
Chickpea,54.1,66.14,71.51,13.5,22.52,8.07,56.43,2.04
Blackgram,14.43,66.53,18.68,24.73,72.57,7.03,67.39,1.18
Jute,42.25,30.77,60.41,18.66,87.77,6.55,159.41,2.74
Lentil,14.91,67.48,15.65,23.76,62.93,6.16,45.56,1.12
Cotton,89.4,58.54,60.17,13.81,70.67,7.11,206.24,2.61
Papaya,189.89,129.76,144.97,35.43,89.12,6.7,121.46,62.87
Pomegranate,111.08,51.14,41.01,17.41,79.26,6.45,121.32,18.55
Jute,50.07,41.5,54.64,23.89,81.43,6.43,194.05,3.33
Banana,201.96,129.08,331.92,29.53,61.98,5.62,103.68,39.03
Jute,51.09,40.28,59.98,22.27,78.88,6.64,109.8,3.1
Jute,49.32,40.48,74.13,23.13,82.46,6.65,252.32,2.7
Mungbean,19.98,45.93,12.38,27.15,74.59,6.94,38.15,0.94
Orange,103.68,53.65,83.62,20.89,97.14,6.92,119.34,14.79
Mango,159.74,74.93,120.88,30.24,38.39,6.0,109.03,11.26
Blackgram,12.78,53.52,18.22,33.54,73.22,7.01,53.61,1.17
Pomegranate,112.16,56.49,42.9,25.05,87.48,5.76,109.94,19.72
Papaya,145.63,112.72,191.45,34.23,68.73,6.7,142.9,41.42
Maize,185.1,81.56,51.36,21.04,85.04,6.8,90.51,6.02
Mango,151.11,109.28,174.2,32.43,64.26,5.38,84.44,10.96
Chickpea,50.48,70.06,100.61,15.36,17.61,7.72,106.48,2.54
Papaya,190.0,119.15,220.78,30.91,77.55,7.42,108.35,54.99
Kidneybeans,22.71,73.36,19.22,25.75,31.88,6.52,90.32,1.44
Lentil,15.94,55.04,20.95,21.35,57.11,7.48,51.4,1.39
Orange,135.86,61.64,83.09,21.94,84.89,7.1,141.98,21.74
Apple,108.69,72.13,66.19,17.1,92.14,5.5,84.6,38.44
Pomegranate,100.68,61.02,62.84,25.0,88.59,6.47,75.27,21.09
Apple,122.73,53.11,77.9,18.88,87.84,6.03,129.24,34.28
Maize,141.96,72.13,30.99,18.24,51.79,6.48,105.75,4.93
Muskmelon,99.26,44.41,52.31,23.96,84.61,5.95,25.55,25.76
Apple,117.3,58.67,53.9,26.07,77.44,5.58,87.03,26.9
Jute,50.0,61.15,61.81,25.02,65.38,7.58,198.08,3.07
Apple,121.04,69.82,51.97,24.21,95.95,6.42,125.41,34.54
Watermelon,72.67,51.52,54.6,29.36,83.48,6.65,42.74,34.79
Banana,171.91,104.9,281.67,30.24,95.05,5.58,131.29,37.54
Cotton,123.48,52.84,59.29,19.12,78.78,6.87,242.0,2.65
Banana,190.86,104.95,232.58,23.08,92.28,6.1,82.88,40.49
Kidneybeans,12.09,68.58,19.05,14.4,35.86,5.69,112.24,1.28
Pigeonpeas,20.93,71.93,23.68,25.46,56.37,4.95,155.49,1.81
Mungbean,20.64,60.9,18.03,28.75,96.05,5.46,50.52,1.17
Watermelon,81.52,47.52,53.74,30.0,83.88,6.5,38.64,28.69
Coconut,30.91,17.13,21.19,21.81,89.78,5.8,216.57,11.82
Cotton,116.77,52.26,53.36,23.38,71.07,6.86,158.25,2.35
Jute,61.46,40.63,67.23,23.85,74.9,6.74,207.07,2.73
Blackgram,14.87,37.92,23.5,27.0,77.24,6.71,61.61,1.12
Mango,148.35,107.75,150.33,26.39,57.41,5.93,134.85,12.13
Lentil,16.32,66.08,23.25,22.22,62.23,7.03,46.91,1.43
Lentil,23.55,53.08,20.98,20.61,63.53,7.26,35.13,1.25
Papaya,205.34,119.61,153.93,33.7,99.86,5.93,143.25,53.66
Coffee,161.97,68.05,68.49,25.37,38.79,6.78,105.81,1.43
Mango,193.43,125.73,162.18,29.56,45.62,4.52,120.95,11.4
Maize,139.49,80.8,42.17,16.26,64.69,5.6,46.98,5.05
Mothbeans,18.04,59.2,18.26,23.8,38.91,7.35,37.02,0.73
Kidneybeans,25.45,76.06,19.63,21.09,31.19,5.29,113.02,1.13
Mango,174.55,62.5,139.26,36.29,54.47,5.05,96.76,9.73
Rice,73.83,41.79,51.28,25.09,71.76,6.22,213.39,4.5
Pigeonpeas,18.04,88.35,18.83,22.78,63.51,5.79,173.71,1.3
Watermelon,78.41,49.72,44.68,25.12,82.38,6.05,61.07,30.79
Banana,216.68,82.96,325.31,25.33,72.23,5.96,124.29,45.73
Pomegranate,113.04,40.29,53.16,20.64,79.82,6.13,102.15,20.13
Muskmelon,95.77,65.49,55.88,28.7,98.41,7.01,18.25,29.9
Kidneybeans,18.48,61.14,18.9,18.86,17.28,6.5,112.54,1.34
Coffee,101.34,70.34,78.84,25.8,63.33,6.45,80.29,1.17
Kidneybeans,21.63,63.94,20.53,15.76,10.0,5.99,85.04,1.34
Maize,131.66,62.58,46.67,24.9,66.67,5.82,76.67,4.76
Chickpea,44.32,62.94,89.46,14.51,15.91,7.6,75.25,2.29
Coffee,105.44,75.79,86.13,23.73,52.22,6.96,151.61,1.15
Banana,148.22,87.92,402.68,22.35,92.42,6.38,74.59,43.83
Cotton,100.7,55.53,50.28,18.87,80.54,6.43,249.54,2.38
Muskmelon,83.71,42.18,50.36,30.63,86.49,5.73,28.3,20.94
Orange,103.41,61.58,64.22,22.26,82.52,6.7,92.32,14.33
Pigeonpeas,21.74,77.48,21.29,29.38,57.81,4.5,131.36,1.48
Jute,44.54,39.78,68.07,22.53,82.82,6.47,209.34,2.85
Apple,142.41,64.86,44.18,26.28,100.0,6.06,126.1,33.15
Coconut,24.84,15.7,29.03,22.02,100.0,6.49,216.72,9.81
Jute,53.13,36.9,75.97,21.12,86.76,6.8,173.98,3.24
Apple,110.38,72.95,72.04,20.14,83.37,5.82,133.88,31.57
Coffee,102.38,68.86,86.29,24.29,59.22,6.84,152.11,1.34
Coconut,27.77,13.26,34.45,27.13,93.54,5.61,184.04,12.41
Maize,136.49,80.22,41.63,27.8,58.76,5.72,46.74,5.99
Muskmelon,80.88,54.56,59.43,27.78,81.95,5.42,25.59,23.33
Chickpea,39.81,67.72,93.55,19.57,10.0,6.71,87.33,2.61
Watermelon,87.82,55.66,36.23,31.79,83.66,6.58,50.8,30.73
Rice,106.53,33.64,58.67,25.64,75.48,6.55,168.84,3.9
Grapes,125.46,49.84,134.1,21.78,85.79,5.93,63.92,22.09
Rice,101.29,39.03,41.24,22.66,79.87,6.1,160.6,3.57
Mothbeans,18.33,51.63,17.92,32.85,54.63,5.4,43.54,1.02
Rice,60.02,37.01,33.53,24.47,80.35,5.76,173.69,3.17
Coffee,78.2,80.6,79.07,25.53,57.39,6.55,132.33,1.38
Muskmelon,85.84,53.39,43.99,28.71,92.32,6.81,24.11,29.2
Mungbean,24.18,37.6,22.25,28.47,78.38,6.55,25.52,1.28
Pomegranate,107.6,38.34,45.87,21.18,96.3,6.62,100.81,21.28
Lentil,20.42,69.87,15.77,25.99,48.9,6.49,41.02,1.31
Rice,87.44,48.86,38.24,23.7,93.46,6.38,233.54,3.98
Pigeonpeas,16.69,73.46,20.5,26.62,49.41,4.6,126.22,1.53
Watermelon,81.71,45.24,46.7,22.3,90.66,7.31,44.93,31.26
Grapes,141.5,71.13,128.6,23.05,71.32,5.02,69.25,22.59
Watermelon,98.6,41.43,42.75,31.04,92.23,6.54,42.45,32.09
Coffee,126.16,84.43,96.06,26.95,59.25,7.25,157.27,1.45
Rice,95.25,38.56,37.3,25.86,80.78,7.77,179.32,3.69
Chickpea,44.88,74.32,88.26,19.71,22.87,7.77,105.79,2.08
Coffee,129.77,91.41,90.97,27.92,76.26,6.53,199.36,1.54
Banana,216.92,101.53,330.72,29.14,92.86,6.01,90.43,49.45
Orange,128.29,45.76,90.89,24.53,100.0,7.43,113.75,17.65
Mungbean,18.81,47.99,24.56,31.56,90.25,6.67,41.47,1.07
Rice,80.78,30.5,56.7,27.15,100.0,6.64,131.9,3.93
Chickpea,50.07,49.3,77.03,17.58,19.47,7.12,51.21,2.54
Papaya,221.6,109.47,127.59,29.49,100.0,7.1,177.24,55.16
Maize,134.75,76.96,41.25,24.89,84.3,6.39,118.41,6.29
Rice,92.96,48.94,29.78,21.46,83.03,6.32,183.92,3.7
Apple,141.08,60.18,63.7,26.92,92.18,6.36,103.09,33.52
Lentil,19.85,80.94,13.17,23.67,51.06,6.91,53.91,1.25
Blackgram,18.2,64.1,15.2,28.83,62.38,7.85,83.54,1.25
Muskmelon,83.66,46.88,52.38,32.34,81.0,7.0,29.74,24.69
Watermelon,80.21,52.7,53.17,30.15,78.0,5.57,61.79,33.82
Lentil,20.56,71.11,21.18,25.07,68.42,6.3,60.91,1.15
Chickpea,35.92,73.38,61.27,21.48,10.0,6.72,89.36,2.19
Muskmelon,64.08,58.88,45.29,24.92,100.0,6.96,25.72,22.17
Coconut,26.23,14.81,30.81,30.73,97.37,6.4,241.09,10.25
Mungbean,22.1,38.31,19.67,24.13,72.8,6.14,33.3,1.16
Coconut,22.66,14.28,24.14,23.18,88.31,6.15,132.0,10.74
Jute,37.72,41.26,46.36,24.39,91.81,6.09,127.24,2.81
Grapes,108.03,63.26,136.7,26.77,86.91,6.69,92.88,28.77
Chickpea,48.69,59.16,80.75,19.81,20.8,7.27,71.58,2.64
Rice,102.33,38.03,46.09,21.97,83.75,7.17,233.0,3.31
Banana,244.91,95.29,331.1,23.2,70.42,6.12,114.31,52.55
Maize,147.86,62.97,44.58,19.51,74.21,6.05,87.51,4.76
Coconut,25.66,12.57,36.97,23.23,100.0,5.37,148.53,12.67
Jute,50.69,37.07,52.23,19.1,78.74,7.15,189.14,2.85
Banana,180.04,114.59,275.96,24.54,77.83,6.4,126.15,47.75
Mango,161.05,78.03,174.2,34.13,67.01,5.13,101.64,12.14
Watermelon,78.47,50.84,54.4,25.32,89.49,6.44,55.67,30.76
Pigeonpeas,18.99,78.13,18.92,29.14,33.33,5.37,260.46,1.56
Mungbean,18.12,41.23,22.97,30.12,86.9,6.22,57.03,1.2
Cotton,119.56,57.86,43.53,19.34,76.54,7.2,202.06,2.94
Apple,124.17,72.62,51.65,20.22,100.0,5.53,105.1,29.35
Papaya,197.2,99.07,197.02,34.21,90.99,6.61,141.79,62.26
Banana,226.01,118.33,272.89,31.15,70.58,6.05,117.29,50.74
Cotton,112.21,52.56,65.26,24.59,84.49,6.88,169.45,2.33
Cotton,95.05,49.64,59.47,28.1,80.9,7.0,187.43,2.82
Cotton,136.38,57.1,61.07,23.99,89.44,7.53,191.71,2.53
Mango,144.14,96.18,168.01,34.5,55.21,5.17,92.38,11.18
Mothbeans,19.04,31.58,21.87,28.44,61.98,6.42,63.13,0.8
Coconut,26.83,16.22,40.11,23.16,87.42,6.3,213.31,14.36
Apple,59.93,52.17,56.77,18.14,92.28,5.82,129.07,26.06
Maize,146.07,67.18,58.41,17.52,64.47,6.75,81.54,6.03
Watermelon,80.58,47.51,53.65,24.01,59.03,6.89,46.9,30.67
Papaya,133.68,107.14,152.72,35.24,100.0,6.14,139.9,52.56
Apple,121.22,46.95,56.45,15.87,100.0,4.9,123.11,22.05
Grapes,139.72,71.55,142.62,22.32,100.0,5.53,58.5,26.8
Muskmelon,59.52,63.66,36.49,23.55,88.3,6.61,25.86,27.12
Cotton,108.17,47.06,54.8,24.02,71.8,6.44,195.27,2.76
Pigeonpeas,22.27,55.47,21.78,27.73,44.19,5.56,110.41,1.52
Kidneybeans,16.86,80.66,21.81,20.59,31.26,5.97,151.82,1.45
Grapes,143.4,66.84,83.01,25.65,92.73,5.89,67.58,21.75
Maize,152.85,74.42,66.01,21.75,50.32,5.73,107.61,5.15
Rice,89.08,33.95,46.13,27.57,88.43,5.71,170.93,3.08
Mungbean,19.03,27.67,18.46,28.85,81.71,7.14,51.57,1.03
Lentil,23.51,47.02,21.94,25.79,67.3,6.14,48.4,1.36
Muskmelon,85.84,57.26,45.36,29.71,85.24,6.07,27.23,23.44
Pigeonpeas,19.37,60.58,19.46,23.32,63.14,6.14,138.07,1.65
Grapes,130.49,51.89,127.62,28.96,68.92,6.27,81.19,23.8
Cotton,99.34,55.16,48.05,25.45,76.57,6.37,159.03,2.29
Mothbeans,21.7,43.84,17.43,27.31,64.5,7.11,43.81,0.9
Pigeonpeas,18.03,61.82,22.68,24.74,53.09,6.08,115.61,1.57
Mothbeans,21.97,44.55,16.22,24.67,58.47,7.14,71.13,0.93
Mango,86.32,112.14,158.31,29.43,59.94,5.7,113.4,10.98
Mungbean,18.27,58.04,21.59,30.04,98.61,6.03,55.27,1.09
Pigeonpeas,18.67,81.88,26.35,35.93,55.15,5.86,162.78,1.47
Blackgram,18.1,70.82,17.93,24.07,53.13,7.22,74.93,1.21
Chickpea,40.43,52.98,54.87,21.51,10.0,7.3,64.78,1.91
Pigeonpeas,18.17,67.69,20.15,24.45,53.82,4.4,97.71,1.56
Lentil,14.89,73.6,18.13,24.97,61.57,7.35,25.46,1.01
Orange,124.98,72.81,60.11,21.37,90.33,6.73,89.12,15.5
Apple,129.71,61.42,50.87,18.77,84.07,5.45,101.33,30.49
Mango,132.64,84.43,126.84,34.35,55.96,5.82,99.11,9.18
Blackgram,18.19,66.52,17.03,30.66,68.42,7.45,81.29,1.33
Grapes,117.74,70.89,115.63,24.41,95.41,5.81,75.1,23.74
Jute,57.65,43.44,67.22,30.27,81.82,6.88,197.9,3.06
Pomegranate,87.47,52.68,44.53,22.96,75.15,5.84,93.76,17.54
Papaya,191.28,89.75,208.01,33.33,97.1,6.51,175.07,66.52
Pomegranate,111.02,60.45,57.47,23.96,100.0,6.34,89.58,21.49
