crop,N,P,K,temperature,humidity,ph,rainfall,yield
Orange,83,53,78,27.5,83.9,7.01,123.9,16.12
Orange,68,42,84,27.2,82.6,7.9,121.5,15.72
Orange,86,57,120,25.5,86.5,6.43,94.4,16.2
Orange,104,32,131,25.4,91.8,7.03,115.2,16.04
Orange,131,38,118,26.8,74.0,5.96,97.5,17.08
Orange,113,64,89,22.6,88.4,7.36,99.2,17.21
Orange,102,34,115,23.9,91.3,8.04,122.5,15.87
Orange,72,34,110,18.9,96.5,7.22,93.1,15.65
Orange,71,58,106,26.5,94.7,8.0,127.8,16.67
Orange,83,56,111,26.1,81.7,7.99,104.9,17.07
Orange,110,56,95,19.4,96.2,7.83,89.6,16.48
Orange,73,62,72,26.2,93.9,6.33,119.1,15.82
Orange,98,43,101,19.7,99.1,6.23,102.7,16.38
Orange,62,32,105,26.8,104.4,6.05,107.5,15.42
Orange,90,62,126,23.0,91.5,7.81,120.0,17.4
Orange,125,49,75,18.5,96.7,7.01,124.0,16.57
Orange,71,68,92,22.3,78.4,7.02,102.7,16.65
Orange,91,48,102,25.5,101.6,6.79,130.9,16.73
Orange,113,48,65,24.8,101.1,5.97,128.4,15.37
Orange,66,60,85,18.9,81.1,5.96,112.6,15.59
Orange,77,44,137,18.5,86.9,6.73,111.4,16.0
Orange,117,43,134,21.1,80.4,6.09,102.4,17.59
Orange,136,71,97,23.2,81.6,7.63,130.2,17.12
Orange,68,51,141,20.1,86.8,7.02,117.9,16.03
Orange,118,55,118,25.3,97.3,6.5,104.1,17.67
Orange,123,54,123,22.3,83.2,6.64,119.5,18.19
Orange,61,61,117,24.9,76.1,7.88,128.9,16.58
Orange,121,53,102,24.9,92.3,7.45,100.8,16.74
Orange,142,67,90,24.9,104.0,6.33,101.7,17.37
Orange,112,36,73,22.1,95.0,7.55,94.3,15.48
Orange,122,67,112,19.9,109.4,7.08,107.2,17.53
Orange,89,34,63,24.9,81.8,6.11,114.2,14.77
Orange,128,44,135,18.6,101.7,7.75,100.6,17.44
Orange,102,36,123,25.7,74.3,7.24,126.7,16.17
Orange,106,66,129,26.7,81.3,7.22,125.2,16.9
Orange,113,46,105,21.7,78.6,6.28,117.2,17.13
Orange,126,54,69,25.4,109.0,7.72,124.5,15.91
Orange,126,64,139,25.8,88.6,6.93,125.0,17.24
Orange,61,32,96,22.9,94.1,7.21,122.5,15.14
Orange,76,39,128,19.3,106.5,7.88,96.1,16.56
Papaya,115,80,147,28.5,93.2,6.69,129.2,43.56
Papaya,71,48,79,38.8,84.3,5.82,145.9,39.02
Papaya,103,58,120,34.1,85.5,7.66,139.9,42.87
Papaya,72,48,149,40.2,90.3,7.57,160.7,38.62
Papaya,74,83,132,29.9,98.7,5.7,157.8,42.68
Papaya,110,94,152,36.5,93.6,5.82,134.1,44.54
Papaya,161,74,140,29.9,76.1,6.4,144.1,45.36
Papaya,76,47,156,40.8,101.0,6.28,159.8,38.65
Papaya,122,45,149,36.3,80.0,7.45,159.6,38.84
Papaya,148,92,76,29.5,85.2,6.9,115.3,39.99
Papaya,117,91,139,34.9,74.4,6.63,168.4,43.68
Papaya,71,95,87,31.6,104.5,7.58,116.1,40.42
Papaya,102,44,137,38.1,97.3,6.9,115.7,38.6
Papaya,153,83,91,39.2,99.4,6.67,150.0,42.54
Papaya,141,75,111,27.9,86.8,7.5,148.6,40.45
Papaya,90,87,147,39.0,82.7,5.89,117.6,42.54
Papaya,101,68,85,39.7,76.7,6.77,153.7,40.53
Papaya,80,93,136,36.5,83.5,6.92,117.6,41.36
Papaya,91,40,95,38.4,98.2,6.74,148.0,37.56
Papaya,101,42,155,40.5,96.6,6.18,149.7,39.35
Papaya,129,89,153,28.6,100.8,6.33,133.6,42.89
Papaya,122,62,75,36.3,103.0,6.69,155.5,39.38
Papaya,161,85,75,29.3,75.8,6.89,162.5,40.17
Papaya,167,79,147,27.5,75.4,6.79,137.3,45.04
Papaya,71,52,149,34.1,86.0,5.92,122.8,39.05
Papaya,115,57,150,39.8,105.5,7.52,161.3,39.19
Papaya,106,94,90,29.3,78.0,5.71,137.1,39.89
Papaya,144,77,106,38.8,76.0,6.83,116.3,42.08
Papaya,130,85,129,29.6,102.6,6.28,170.1,42.82
Papaya,144,40,72,31.2,87.5,6.42,117.7,37.72
Papaya,157,48,153,32.6,107.6,6.41,146.8,42.72
Papaya,150,83,99,36.2,100.4,6.23,127.9,43.02
Papaya,112,56,154,34.4,104.2,6.3,148.2,42.75
Papaya,119,61,111,28.2,105.7,6.76,119.7,41.56
Papaya,155,87,112,35.5,101.6,5.72,148.1,43.05
Papaya,123,48,73,29.8,87.3,6.63,138.1,40.97
Papaya,101,46,156,29.9,96.4,6.95,166.1,41.54
Papaya,99,83,158,27.6,89.6,6.61,132.0,45.09
Papaya,120,45,101,32.3,82.5,6.63,144.0,42.12
Papaya,162,78,135,38.9,78.5,6.7,166.3,43.08
Papaya,98,48,85,37.8,110.0,7.19,157.9,38.99
Papaya,71,45,101,39.9,80.1,6.95,121.0,38.34
Papaya,83,90,95,28.6,95.2,6.35,154.4,40.71
Papaya,88,89,76,34.1,88.7,5.75,114.3,40.88
Papaya,80,55,74,30.0,107.6,6.19,169.3,35.92
Papaya,107,41,148,36.7,79.1,7.06,156.8,39.1
Papaya,76,86,144,32.8,105.3,6.05,137.0,40.9
Papaya,153,60,82,30.4,74.6,6.45,119.1,38.51
Papaya,75,41,147,30.1,89.7,7.22,146.6,38.46
Papaya,90,91,70,32.0,101.4,5.84,133.9,41.39
Papaya,134,74,92,39.9,80.5,5.84,160.3,41.67
Papaya,157,49,155,27.3,109.3,6.83,159.5,40.05
Papaya,116,41,126,36.6,80.5,6.99,141.3,41.63
Papaya,114,58,118,31.7,96.9,6.49,138.5,39.86
Papaya,77,65,140,37.3,110.2,5.91,128.3,41.19
Papaya,105,56,162,38.7,106.0,6.37,164.3,42.65
Papaya,128,50,162,28.2,79.0,7.6,144.2,41.32
Papaya,71,45,87,36.5,86.5,6.25,129.1,37.6
Papaya,88,49,95,38.1,77.6,6.31,154.5,38.72
Papaya,125,51,74,33.1,100.3,6.32,121.7,41.2
Papaya,95,64,101,38.0,76.1,5.81,123.7,39.02
Papaya,87,57,85,35.2,90.2,5.96,146.1,40.43
Papaya,89,41,134,39.8,95.6,6.13,120.5,39.67
Papaya,154,91,78,38.2,104.5,7.14,122.5,43.88
Papaya,79,70,146,31.9,76.7,6.78,165.3,42.37
Papaya,137,92,85,28.8,85.7,5.87,125.9,42.35
Papaya,91,74,104,27.6,84.3,6.95,164.0,41.25
Papaya,141,88,79,38.4,87.2,6.5,126.6,42.66
Papaya,113,76,121,40.2,77.5,5.93,140.0,42.11
Papaya,155,57,128,33.1,79.6,6.2,166.1,43.46
Papaya,108,57,127,32.7,91.5,7.24,166.4,41.69
Papaya,149,62,128,33.3,99.8,6.93,122.7,44.06
Papaya,75,74,81,28.9,78.7,7.5,118.3,39.75
Papaya,118,56,98,39.4,93.6,7.31,151.0,39.03
Papaya,99,42,83,37.1,90.6,5.79,113.8,39.31
Papaya,125,67,163,35.7,88.9,5.95,126.5,41.27
Papaya,100,92,160,38.5,90.2,6.49,120.0,44.89
Papaya,112,88,162,28.1,88.4,5.8,169.9,41.56
Papaya,103,70,136,37.4,92.9,7.28,150.7,43.23
Papaya,96,47,103,39.5,100.6,6.72,156.0,38.13
Papaya,104,68,124,40.7,84.4,6.53,119.7,42.14
Papaya,118,63,162,33.2,109.4,6.38,167.5,40.45
Papaya,152,45,115,34.5,81.4,5.85,124.0,40.39
Papaya,122,46,110,32.2,104.8,6.29,135.8,42.08
Papaya,121,59,143,35.2,107.4,6.28,117.2,41.95
Papaya,106,95,143,34.7,89.6,6.3,153.3,44.99
Papaya,87,60,88,39.1,97.1,5.73,114.3,36.66
Papaya,78,51,87,39.7,105.0,7.59,132.2,37.01
Papaya,119,45,131,27.3,93.8,7.16,168.4,39.82
Papaya,85,46,131,31.4,77.9,7.24,123.3,38.56
Papaya,82,60,131,30.5,99.7,5.74,169.1,37.79
Papaya,154,77,147,33.1,96.0,6.93,166.7,45.0
Papaya,116,55,149,34.5,79.8,6.16,154.4,43.11
Papaya,85,57,120,30.7,87.4,7.31,138.2,38.95
Papaya,135,68,108,33.3,95.1,7.2,117.6,42.25
Papaya,153,57,101,28.6,102.7,7.1,137.9,42.45
Papaya,100,76,159,28.8,96.9,6.24,130.1,40.78
Papaya,164,54,106,40.1,95.0,7.29,125.0,40.35
Papaya,79,91,123,36.9,80.7,7.45,160.4,41.29
Papaya,147,41,142,30.9,90.2,6.64,168.8,43.53
Papaya,85,41,155,34.0,90.4,6.29,168.6,42.27
Papaya,162,78,147,39.8,75.5,6.78,141.8,45.93
Papaya,93,46,165,34.3,90.2,6.24,133.1,40.74
Papaya,159,61,158,36.0,99.1,5.92,168.6,42.92
Papaya,121,83,151,35.4,82.9,7.0,145.5,42.35
Papaya,141,91,133,28.7,103.3,7.48,134.3,44.48
Papaya,94,53,80,39.7,91.0,6.77,145.9,37.72
Papaya,165,90,158,28.6,90.8,6.94,164.0,42.71
Papaya,148,92,158,33.6,98.8,6.17,147.6,44.0
Papaya,145,74,149,36.6,100.6,7.49,165.8,43.67
Papaya,158,52,94,29.7,87.6,5.81,153.3,39.89
Papaya,103,44,73,35.1,88.2,7.63,120.7,38.13
Papaya,152,55,98,33.9,103.4,7.02,142.4,43.13
Papaya,72,53,158,32.9,74.2,6.62,141.3,39.65
Papaya,132,91,147,33.1,86.5,6.21,135.3,45.64
Papaya,137,57,103,35.0,82.7,6.71,143.8,42.05
Papaya,100,70,70,29.6,74.1,6.54,148.4,38.71
Papaya,89,79,118,36.2,98.9,6.83,148.6,40.14
Papaya,135,66,82,30.1,84.7,7.49,151.0,39.09
Papaya,137,56,160,35.9,90.9,6.38,127.3,42.56
Papaya,130,63,106,32.0,108.2,6.99,117.3,38.99
Papaya,130,61,146,30.3,78.3,7.57,135.8,40.14
Papaya,164,74,97,28.6,78.0,7.26,122.2,40.66
Papaya,87,58,99,28.8,86.5,6.31,125.5,39.52
Papaya,132,87,129,28.7,92.9,6.4,143.5,42.35
Papaya,145,40,131,36.9,96.1,6.49,149.1,39.82
Papaya,117,72,95,37.6,81.5,5.71,157.3,38.6
Papaya,117,50,90,34.1,74.8,5.92,133.6,38.53
Papaya,145,59,114,32.9,109.3,6.18,120.0,39.3
Papaya,85,40,117,36.4,94.2,7.08,131.7,39.74
Papaya,101,78,90,28.1,83.2,6.2,136.8,41.11
Papaya,154,56,166,30.5,93.8,5.84,162.9,43.12
Papaya,121,80,152,32.9,75.5,7.1,167.2,44.81
Papaya,95,60,149,39.9,106.3,6.4,115.7,38.94
Papaya,125,51,114,34.9,92.3,7.34,126.5,40.62
Papaya,81,95,128,35.1,109.5,7.1,155.3,39.68
Papaya,115,58,124,28.5,84.4,7.13,120.9,39.25
Papaya,149,90,135,31.5,75.4,6.97,125.9,42.29
Papaya,156,91,151,37.9,84.9,7.54,136.1,46.63
Papaya,117,71,163,28.4,86.5,6.16,155.4,40.51
Papaya,138,79,142,33.3,104.8,7.37,139.6,45.82
Papaya,159,71,119,39.1,77.3,6.54,142.7,44.42
Papaya,130,83,130,39.4,89.6,6.3,126.1,44.0
Papaya,128,77,149,29.7,78.4,6.33,125.3,41.11
Papaya,99,93,79,38.5,83.1,6.97,137.3,39.76
Papaya,122,92,164,37.1,82.0,6.75,117.8,42.31
Papaya,163,95,126,30.1,85.5,7.24,151.9,45.02
Papaya,129,67,148,27.8,83.9,6.07,140.0,44.24
Papaya,159,86,157,40.6,105.8,5.71,127.8,44.83
Papaya,150,63,152,37.3,74.5,7.1,169.6,43.4
Papaya,134,47,80,39.6,74.3,6.25,148.4,40.25
Papaya,119,44,99,34.2,76.2,7.32,164.9,37.75
Papaya,106,85,94,31.1,93.0,5.83,156.2,42.91
Papaya,146,80,165,28.3,103.8,6.93,114.6,45.2
Papaya,142,90,107,38.4,76.3,6.14,126.6,41.55
Papaya,151,73,152,30.7,82.1,7.17,121.2,44.09
Papaya,146,51,139,38.8,82.5,6.66,164.2,43.63
Papaya,145,64,141,38.6,77.4,7.19,147.4,42.78
Papaya,111,89,86,36.4,107.0,7.2,138.7,40.06
Papaya,123,79,136,39.1,82.2,7.2,129.9,40.44
Papaya,156,49,163,38.4,98.0,7.12,114.1,43.81
Papaya,142,75,135,36.3,90.3,5.82,134.4,41.87
Papaya,142,91,100,30.2,94.9,6.1,169.6,41.81
Papaya,142,64,95,30.7,80.8,7.18,115.4,40.04
Papaya,70,91,87,40.1,82.4,5.97,146.8,40.26
Papaya,91,57,107,40.3,87.2,5.74,137.7,40.37
Papaya,154,42,111,31.5,75.6,7.25,156.2,39.49
Papaya,160,93,152,31.3,88.6,6.36,134.5,43.46
Papaya,134,48,92,27.9,109.8,6.1,143.5,40.48
Papaya,126,76,159,30.8,84.5,7.7,132.2,41.04
Papaya,100,76,86,35.6,92.6,5.74,163.1,41.05
Papaya,164,78,96,40.7,74.0,7.69,113.8,40.33
Papaya,167,72,117,35.3,81.9,6.56,168.1,41.64
Papaya,159,61,99,40.4,79.2,7.35,167.2,40.68
Papaya,151,69,147,36.7,89.5,7.32,141.2,46.07
Papaya,126,87,119,39.9,96.4,6.07,168.6,41.42
Papaya,82,85,135,37.1,85.2,7.05,157.5,39.85
Papaya,137,65,98,28.1,90.4,7.7,143.7,39.22
Papaya,143,57,115,28.1,83.2,6.17,134.7,41.93
Papaya,138,55,150,36.8,79.0,7.07,113.8,40.32
Papaya,165,67,133,27.9,108.5,7.42,157.6,42.8
Papaya,116,80,144,38.0,98.0,6.44,160.3,40.89
Papaya,139,84,140,32.1,82.0,5.99,123.7,42.28
Papaya,83,89,78,39.5,84.1,7.62,135.9,40.54
Papaya,121,93,86,39.6,96.2,5.86,160.5,40.07
Papaya,90,70,134,36.0,104.1,5.85,154.4,40.88
Papaya,145,62,138,29.2,92.4,5.74,140.8,43.63
Papaya,140,77,127,31.2,84.3,5.85,153.2,42.29
Papaya,92,76,141,27.9,79.3,6.58,127.4,39.69
Papaya,90,48,95,39.6,103.1,6.57,169.0,37.12
Papaya,154,66,96,30.7,93.4,7.23,119.9,41.11
Papaya,131,76,151,37.6,108.8,5.86,134.7,44.47
Papaya,83,68,162,39.8,96.0,6.85,121.5,39.65
Papaya,78,62,164,34.2,76.9,5.75,150.8,40.16
Papaya,160,75,91,28.0,78.9,6.44,134.0,41.02
Papaya,129,60,128,29.7,101.9,7.2,169.4,40.15
Papaya,110,40,110,37.4,84.4,6.91,121.6,40.59
Papaya,153,71,149,35.6,88.9,6.59,159.2,45.96
Papaya,158,42,139,27.5,77.3,7.11,156.5,41.5
Papaya,70,47,90,36.3,82.8,6.14,153.9,38.5
Papaya,140,54,90,33.0,104.8,7.28,136.3,40.16
Papaya,139,89,153,28.3,88.2,6.03,168.4,42.79
Papaya,158,91,86,40.3,107.2,5.98,149.7,42.66
Papaya,122,54,126,37.0,99.4,7.51,116.4,39.91
Papaya,75,65,88,39.0,73.7,6.4,167.7,36.06
Papaya,115,75,75,40.3,104.1,7.36,137.0,39.28
Papaya,137,59,139,34.4,100.5,6.43,117.2,44.1
Papaya,131,48,140,29.5,82.0,6.24,134.7,41.91
Papaya,132,58,139,31.5,109.1,7.07,154.3,43.6
Papaya,75,85,95,34.4,88.7,6.33,167.6,41.11
Papaya,147,72,158,36.4,83.5,7.01,153.9,44.73
Papaya,129,49,121,35.2,81.0,7.0,143.6,41.66
Papaya,119,45,139,32.3,100.2,5.8,124.5,39.82
Papaya,113,55,158,29.5,84.2,5.98,129.0,41.56
Papaya,152,45,120,29.8,86.0,6.01,118.3,40.29
Papaya,165,94,76,36.0,80.3,6.91,138.5,44.3
Papaya,81,64,137,34.8,89.4,5.95,123.2,40.38
Papaya,77,59,74,36.9,83.7,7.66,117.0,35.61
Papaya,136,57,158,39.3,89.0,6.94,151.4,41.08
Papaya,159,66,152,30.1,87.5,6.63,114.9,41.38
Papaya,150,48,134,40.1,89.2,6.29,136.6,42.96
Papaya,111,60,128,30.8,74.1,7.29,153.2,39.01
Papaya,129,46,93,31.6,103.5,6.64,120.5,41.31
Papaya,133,76,143,35.6,103.7,5.83,165.0,42.14
Papaya,83,60,130,30.2,105.3,7.11,129.2,41.42
Papaya,156,87,98,27.4,97.5,6.1,130.3,41.49
Papaya,157,62,156,38.7,79.0,5.96,150.3,42.86
Papaya,100,89,83,28.7,80.8,6.66,121.3,41.85
Papaya,154,72,87,28.9,77.4,6.52,170.0,40.19
Papaya,143,61,162,39.5,92.4,7.18,158.5,41.33
Papaya,127,63,138,38.8,92.6,6.72,115.3,40.96
Papaya,153,74,108,27.6,97.8,6.1,166.9,40.96
Papaya,118,53,143,34.6,93.3,6.17,164.1,41.53
Papaya,105,52,128,36.6,97.0,7.59,146.0,39.84
Papaya,159,90,93,39.6,80.7,6.23,123.2,42.73
Papaya,94,95,153,31.7,74.3,6.75,146.3,42.14
Papaya,99,52,120,27.5,85.5,7.2,128.7,40.18
Papaya,87,94,70,37.9,87.5,6.8,156.4,42.21
Papaya,164,85,147,36.6,87.5,6.5,147.5,47.09
Papaya,104,57,84,37.6,75.5,6.76,119.0,37.55
Papaya,75,95,164,38.1,105.6,5.72,154.8,42.37
Papaya,160,57,100,32.8,86.0,6.95,132.6,43.36
Papaya,87,52,164,32.9,109.4,6.92,131.5,39.17
Papaya,132,71,85,32.0,92.5,5.76,128.8,41.69
Papaya,165,77,126,31.9,98.0,7.17,154.9,44.27
Papaya,79,57,101,36.6,109.5,6.76,150.5,37.18
Papaya,141,79,159,32.0,94.9,6.5,158.0,43.46
Papaya,96,57,106,34.7,84.3,5.97,137.3,40.97
Papaya,100,69,94,35.2,78.5,5.78,116.3,40.1
Papaya,107,41,83,34.3,98.4,6.62,138.4,39.37
Papaya,142,72,74,35.1,90.7,6.59,127.7,41.12
Papaya,105,83,131,31.2,82.1,6.89,152.2,43.95
Papaya,166,64,79,32.6,103.4,6.05,125.1,42.86
Papaya,150,94,124,29.5,106.2,6.77,150.5,44.25
Papaya,89,76,132,38.4,86.1,7.68,157.4,40.68
Papaya,82,59,79,28.3,105.5,7.18,132.2,36.58
Papaya,72,44,90,34.3,107.2,6.63,140.6,38.96
Papaya,102,75,75,35.2,107.0,6.12,127.6,38.03
Papaya,88,52,109,38.4,99.1,6.79,150.3,37.72
Papaya,126,65,85,39.0,88.2,6.23,156.7,39.54
Papaya,139,60,71,33.7,74.1,7.17,164.6,37.68
Papaya,105,81,97,33.7,105.1,7.53,151.5,39.5
Papaya,117,81,124,36.8,86.9,7.44,136.3,41.9
Papaya,94,74,104,37.5,96.4,6.88,146.5,41.58
Papaya,97,44,137,38.1,105.9,6.75,119.1,39.46
Papaya,137,69,130,28.8,107.8,5.9,132.7,42.31
Papaya,71,71,94,40.1,87.0,7.43,144.0,40.05
Papaya,144,40,110,38.6,74.8,6.59,166.1,39.36
Papaya,94,80,96,40.2,81.8,7.32,115.4,39.36
Papaya,88,44,85,31.0,98.0,7.68,155.7,37.89
Papaya,94,93,129,31.2,102.7,5.94,143.5,42.37
Papaya,75,94,155,32.0,80.6,5.91,168.9,43.56
Papaya,141,40,160,40.4,89.2,6.58,163.2,40.84
Papaya,143,61,150,34.9,97.9,7.22,128.2,42.65
Papaya,154,56,122,34.0,106.3,7.38,166.3,42.64
Papaya,84,94,146,33.0,102.9,5.74,122.1,40.61
Papaya,122,87,76,27.3,108.7,6.63,119.4,38.75
Papaya,151,84,129,36.9,88.7,6.9,122.2,45.06
Papaya,156,93,80,32.2,75.0,7.21,117.6,40.56
Papaya,165,86,135,28.1,89.6,7.7,134.1,43.37
Papaya,122,70,141,34.7,101.9,7.24,164.0,43.21
Papaya,110,40,165,38.4,99.6,7.26,165.9,41.66
Papaya,161,51,71,36.4,77.6,6.48,147.5,38.73
Papaya,151,51,147,31.3,107.4,7.3,140.9,41.07
Papaya,105,56,124,39.7,85.7,6.06,120.7,40.18
Papaya,167,74,70,28.7,79.9,7.62,127.5,41.22
Papaya,71,91,80,35.1,90.1,7.6,126.8,40.22
Papaya,124,57,154,35.4,89.2,7.01,113.6,43.63
Papaya,153,90,161,33.5,103.5,5.79,147.4,43.83
Papaya,75,60,162,37.6,92.1,5.78,123.2,39.53
Papaya,158,77,127,35.7,103.9,7.22,148.4,44.63
Papaya,98,48,118,35.3,100.4,6.32,126.2,40.38
Papaya,80,57,119,39.8,80.8,6.13,123.2,40.3
Papaya,76,73,123,32.4,109.4,6.02,142.8,40.05
Papaya,164,53,111,28.1,105.7,5.89,124.5,40.41
Papaya,102,47,113,34.6,82.7,7.64,132.9,41.43
Papaya,160,92,132,35.8,84.4,7.28,131.1,44.73
Papaya,99,69,102,29.9,84.1,7.55,119.2,39.83
Papaya,121,45,151,33.4,75.7,6.56,144.6,42.12
Papaya,105,42,105,27.6,79.0,7.15,134.6,39.67
Papaya,99,41,114,38.6,105.1,7.69,118.2,37.29
Papaya,94,81,149,29.8,77.3,6.22,126.9,43.51
Papaya,127,67,126,29.2,79.2,7.14,119.4,41.33
Papaya,74,64,155,39.3,92.3,6.35,157.7,42.21
Papaya,131,44,130,34.2,98.5,7.26,122.1,40.86
Papaya,167,95,152,38.1,108.1,6.76,126.5,43.26
Papaya,118,86,112,32.8,89.1,6.49,118.4,41.82
Papaya,133,43,110,31.8,82.3,7.47,169.3,41.07
Papaya,144,40,134,34.5,88.5,5.89,167.7,42.99
Papaya,94,78,112,27.5,84.7,5.74,150.9,40.38
Papaya,108,50,162,36.3,102.7,5.97,134.9,43.12
Papaya,74,65,114,29.5,94.3,7.18,161.2,41.31
Papaya,123,52,137,35.0,74.1,7.27,135.9,41.47
Papaya,76,43,127,32.1,85.6,5.85,119.5,37.81
Papaya,137,88,97,34.5,90.4,6.51,161.7,41.79
Papaya,138,80,145,28.9,87.7,7.4,113.7,42.59
Papaya,78,47,110,31.9,75.0,7.54,148.8,38.9
Papaya,109,88,70,35.2,81.0,5.81,145.4,39.75
Papaya,100,59,145,29.8,97.0,5.96,131.2,39.38
Papaya,105,72,79,32.1,100.8,7.68,140.7,40.35
Papaya,78,51,151,33.2,109.6,6.38,150.7,41.6
Papaya,155,73,166,28.0,106.3,6.46,148.7,43.84
Papaya,95,44,149,35.9,108.6,5.9,148.4,38.29
Papaya,136,81,149,31.7,93.4,6.26,159.0,42.61
Papaya,154,46,85,36.6,105.3,6.78,155.1,41.3
Papaya,86,45,104,39.2,90.8,6.34,150.2,40.66
Papaya,159,51,79,31.6,99.4,7.48,150.8,39.13
Papaya,159,55,139,37.3,80.4,6.63,117.0,44.16
Papaya,132,85,102,39.3,104.5,7.09,146.8,42.49
Papaya,96,81,142,36.6,76.6,6.62,149.3,41.25
Papaya,145,51,127,32.3,100.8,6.13,116.1,40.73
Papaya,101,95,98,30.1,89.2,6.89,164.1,39.59
Papaya,98,77,157,31.3,77.1,6.34,129.3,40.91
Papaya,117,82,81,33.8,77.2,6.15,132.1,42.56
Papaya,70,50,73,32.9,110.3,6.99,123.5,37.41
Papaya,126,61,84,39.6,82.0,5.92,167.0,40.19
Papaya,105,73,113,40.0,107.7,6.76,125.0,40.48
Papaya,73,91,139,35.9,107.7,6.39,139.8,40.7
Papaya,146,83,151,36.6,85.1,5.91,163.6,42.62
Papaya,125,86,147,37.4,99.6,6.93,159.4,42.59
Papaya,131,59,119,39.6,79.2,6.03,118.4,38.61
Papaya,166,44,74,34.6,103.7,6.78,153.4,39.61
Papaya,74,62,106,37.9,104.6,7.37,133.0,39.72
Papaya,154,41,140,31.3,86.5,7.48,164.2,42.69
Papaya,108,62,128,38.2,91.4,6.68,131.0,39.62
Papaya,117,73,141,29.6,84.5,6.23,166.6,42.29
Papaya,123,64,157,34.9,87.5,6.49,116.3,41.8
Papaya,137,58,124,27.6,106.4,7.56,133.4,40.13
Papaya,144,63,144,31.8,77.7,7.59,168.9,42.74
Papaya,112,69,131,30.2,83.8,6.63,131.4,43.51
Papaya,157,76,120,39.7,98.7,7.59,117.2,43.51
Papaya,93,47,99,37.0,109.7,7.62,131.7,39.74
Papaya,165,45,81,39.5,83.2,7.0,142.7,38.59
Papaya,83,81,131,32.2,107.2,6.55,115.0,40.65
Papaya,102,72,125,37.2,79.0,5.82,170.3,40.14
Papaya,96,60,108,40.4,93.1,6.9,134.7,38.79
Papaya,121,75,78,36.7,89.8,7.29,154.2,39.2
Papaya,119,95,155,28.8,78.4,6.7,115.8,42.23
Papaya,87,69,127,38.6,85.8,5.78,154.7,41.01
Papaya,167,53,129,34.4,90.4,6.81,164.9,41.86
Papaya,96,47,71,39.8,87.5,5.8,120.8,37.25
Papaya,151,94,74,32.0,88.6,7.36,126.8,44.24
Papaya,78,78,131,40.8,75.6,5.99,148.1,40.0
Papaya,86,68,106,37.7,101.4,6.65,147.1,40.57
Papaya,94,87,121,29.4,103.8,5.87,143.4,41.94
Papaya,82,48,146,38.5,87.5,6.72,140.8,41.75
Papaya,130,73,112,29.2,80.2,5.91,162.6,43.02
Papaya,141,91,131,34.0,103.7,5.78,142.4,42.53
Papaya,122,68,128,31.6,94.6,6.58,136.1,41.18
Papaya,99,90,105,39.8,96.6,6.65,140.4,40.55
Papaya,125,65,87,34.5,94.4,6.56,134.0,42.54
Papaya,102,58,76,33.1,86.9,6.16,147.0,38.67
Papaya,166,73,128,31.9,79.4,7.45,144.4,42.06
Papaya,155,95,167,30.6,85.6,7.56,142.6,46.19
Papaya,106,70,149,36.3,94.3,5.91,137.8,40.87
Papaya,97,60,78,38.9,89.3,6.35,140.1,39.08
Papaya,135,89,79,39.2,90.2,7.17,134.3,41.15
Papaya,149,42,114,32.0,87.5,6.19,168.0,42.68
Papaya,156,71,96,33.6,98.1,7.34,146.6,40.65
Papaya,74,57,76,38.7,96.9,7.22,114.2,35.7
Papaya,70,67,146,36.9,92.7,6.45,127.1,42.56
Papaya,121,44,140,31.6,92.4,7.68,140.5,40.05
Papaya,150,90,95,32.6,107.6,7.12,127.7,40.8
Papaya,166,66,113,33.6,82.0,7.34,151.0,43.67
Papaya,78,43,119,39.6,96.8,5.78,138.1,38.1
Papaya,86,79,77,35.6,106.6,7.58,129.1,38.86
Papaya,71,92,156,38.0,106.7,5.76,113.6,39.1
Papaya,73,40,73,34.4,79.2,7.08,167.0,35.56
Papaya,163,46,129,38.0,104.2,7.47,145.3,42.47
Papaya,129,72,148,29.4,79.1,6.98,136.8,42.5
Papaya,138,59,100,27.7,96.6,7.11,157.6,41.01
Papaya,98,48,104,35.3,78.2,7.62,123.1,39.11
Papaya,152,83,72,38.4,106.8,7.45,167.7,40.12
Papaya,91,60,161,39.8,92.4,6.1,162.4,42.26
Papaya,73,83,114,38.2,84.9,6.54,118.4,41.97
Papaya,84,56,101,34.9,84.9,7.34,150.8,39.92
Papaya,157,66,77,35.9,97.4,6.54,152.9,42.62
Papaya,118,58,124,29.5,104.6,7.4,136.3,38.91
Papaya,145,77,162,31.7,74.7,6.29,118.5,44.89
Papaya,71,55,71,28.5,109.6,6.62,150.0,37.58
Papaya,78,75,121,32.9,76.5,7.45,120.4,40.09
Papaya,129,58,73,32.9,77.2,6.92,118.5,40.46
Papaya,140,86,99,29.5,99.1,5.97,132.1,41.68
Papaya,114,74,85,38.5,87.9,6.87,149.0,42.56
Papaya,133,55,96,34.7,74.0,6.33,146.9,41.02
Papaya,134,69,150,36.0,102.9,6.86,162.3,45.06
Papaya,137,63,167,34.1,96.0,7.7,153.1,41.6
Papaya,150,46,123,34.0,80.7,6.88,167.8,40.31
Papaya,150,95,166,29.6,87.9,7.18,147.5,43.99
Papaya,91,56,128,36.0,74.0,6.34,132.9,39.46
Papaya,122,88,85,36.0,83.6,6.59,145.7,43.4
Papaya,165,71,158,33.8,105.1,7.68,164.8,41.8
